frame_index,pos_coluna,pos_linha,largura,altura,valor
13,288,640,32,32,204
13,256,672,16,16,153
13,272,672,16,16,153
13,256,688,16,16,153
13,272,688,16,16,153
13,288,672,32,32,204
13,320,640,16,16,153
13,336,640,16,16,153
13,320,656,16,16,153
13,336,656,16,16,153
13,352,640,8,16,153
13,360,640,8,16,153
13,368,640,16,16,153
13,352,656,8,8,102
13,360,656,8,8,102
13,352,664,8,8,102
13,360,664,8,8,102
13,368,656,16,16,153
13,320,672,16,16,153
13,336,672,16,16,153
13,320,688,16,16,153
13,336,688,16,16,153
13,352,672,8,16,153
13,360,672,8,16,153
13,368,672,16,16,153
13,352,688,8,16,153
13,360,688,8,16,153
13,368,688,16,16,153
13,384,640,32,32,204
13,416,640,32,32,204
13,384,672,32,32,204
13,416,672,32,32,204
13,448,640,16,16,153
13,464,640,8,16,153
13,472,640,8,16,153
13,448,656,16,16,153
13,464,656,16,16,153
13,480,640,32,32,204
13,448,672,32,32,204
13,480,672,32,32,204
13,512,640,16,16,153
13,528,640,8,16,153
13,536,640,8,16,153
13,512,656,8,16,153
13,520,656,8,16,153
13,528,656,8,8,102
13,536,656,8,8,102
13,528,664,8,8,102
13,536,664,4,8,102
13,544,640,32,32,204
13,512,672,16,8,153
13,512,680,16,8,153
13,528,672,16,16,153
13,512,688,8,8,102
13,520,688,8,8,102
13,512,696,8,8,102
13,520,696,8,8,102
13,528,688,16,16,153
13,544,672,16,16,153
13,560,672,16,16,153
13,544,688,8,16,153
13,552,688,8,16,153
13,560,688,16,8,153
13,560,696,16,8,153
13,576,640,8,8,102
13,584,640,8,8,102
13,576,648,8,8,102
13,584,648,8,8,102
13,592,640,4,8,102
13,600,640,8,8,102
13,592,648,8,4,102
13,600,648,8,8,102
13,576,656,8,8,102
13,584,656,4,8,102
13,576,664,8,8,102
13,584,664,8,8,102
13,592,656,4,4,51
13,600,656,4,8,102
13,592,664,8,8,102
13,600,664,4,8,102
13,608,640,8,8,102
13,616,640,4,8,102
13,608,648,8,4,102
13,616,648,8,8,102
13,624,640,4,8,102
13,632,640,8,4,102
13,624,648,8,4,102
13,632,648,8,8,102
13,608,656,8,8,102
13,616,656,8,8,102
13,608,664,8,8,102
13,616,664,4,4,51
13,624,656,8,8,102
13,632,656,8,8,102
13,624,664,8,4,102
13,632,664,4,8,102
13,576,672,8,8,102
13,584,672,8,8,102
13,576,680,8,8,102
13,584,680,8,4,102
13,592,672,8,16,153
13,600,672,8,16,153
13,576,688,4,8,102
13,584,688,4,4,51
13,576,696,4,8,102
13,584,696,4,4,51
13,592,688,4,8,102
13,600,688,8,8,102
13,592,696,8,8,102
13,600,696,8,8,102
13,608,672,8,8,102
13,616,672,8,8,102
13,608,680,8,8,102
13,616,680,8,8,102
13,624,672,16,8,153
13,624,680,16,8,153
13,608,688,8,8,102
13,616,688,8,8,102
13,608,696,8,8,102
13,616,696,4,8,102
13,624,688,8,8,102
13,632,688,8,8,102
13,624,696,8,8,102
13,632,696,8,8,102
13,640,640,16,16,153
13,656,640,16,16,153
13,640,656,8,8,102
13,648,656,8,8,102
13,640,664,8,4,102
13,648,664,4,8,102
13,656,656,8,8,102
13,664,656,8,8,102
13,656,664,4,8,102
13,664,664,8,8,102
13,672,640,8,8,102
13,680,640,8,8,102
13,672,648,8,8,102
13,680,648,8,8,102
13,688,640,16,16,153
13,672,656,8,8,102
13,680,656,8,8,102
13,672,664,8,4,102
13,680,664,8,8,102
13,688,656,8,8,102
13,696,656,8,8,102
13,688,664,8,8,102
13,696,664,8,8,102
13,640,672,8,8,102
13,648,672,4,8,102
13,640,680,8,8,102
13,648,680,4,4,51
13,656,672,16,16,153
13,640,688,16,16,153
13,656,688,16,8,153
13,656,696,16,8,153
13,672,672,8,16,153
13,680,672,8,16,153
13,688,672,8,4,102
13,696,672,8,8,102
13,688,680,8,8,102
13,696,680,8,8,102
13,672,688,8,8,102
13,680,688,4,8,102
13,672,696,8,8,102
13,680,696,8,8,102
13,688,688,16,16,153
13,704,640,16,16,153
13,720,640,8,8,102
13,728,640,8,8,102
13,720,648,8,8,102
13,728,648,8,8,102
13,704,656,16,16,153
13,720,656,16,16,153
13,736,640,32,32,204
13,704,672,16,16,153
13,720,672,16,16,153
13,704,688,16,16,153
13,720,688,8,8,102
13,728,688,8,8,102
13,720,696,8,8,102
13,728,696,8,8,102
13,736,672,32,32,204
13,768,640,32,32,204
13,800,640,32,32,204
13,768,672,32,32,204
13,800,672,32,32,204
13,832,640,16,16,153
13,848,640,16,16,153
13,832,656,16,16,153
13,848,656,8,16,153
13,856,656,8,16,153
13,864,640,16,8,153
13,864,648,16,8,153
13,880,640,8,16,153
13,888,640,8,16,153
13,864,656,16,16,153
13,880,656,8,8,102
13,888,656,8,8,102
13,880,664,8,8,102
13,888,664,8,8,102
13,832,672,8,8,102
13,840,672,8,8,102
13,832,680,8,8,102
13,840,680,4,8,102
13,848,672,8,8,102
13,856,672,8,8,102
13,848,680,8,8,102
13,856,680,8,8,102
13,832,688,8,16,153
13,840,688,8,16,153
13,848,688,16,16,153
13,864,672,8,16,153
13,872,672,8,16,153
13,880,672,8,16,153
13,888,672,8,16,153
13,864,688,16,16,153
13,880,688,8,16,153
13,888,688,8,16,153
13,896,640,32,32,204
13,928,640,16,32,204
13,944,640,16,32,204
13,896,672,32,32,204
13,928,672,32,32,204
13,960,640,16,16,153
13,976,640,8,8,102
13,984,640,8,8,102
13,976,648,8,8,102
13,984,648,8,8,102
13,960,656,16,16,153
13,976,656,8,8,102
13,984,656,8,8,102
13,976,664,8,8,102
13,984,664,8,8,102
13,992,640,16,16,153
13,1008,640,16,16,153
13,992,656,8,8,102
13,1000,656,8,8,102
13,992,664,8,8,102
13,1000,664,8,8,102
13,1008,656,16,16,153
13,960,672,32,32,204
13,992,672,8,4,102
13,1000,672,8,4,102
13,992,680,8,8,102
13,1000,680,8,8,102
13,1008,672,16,16,153
13,992,688,8,8,102
13,1000,688,8,8,102
13,992,696,8,4,102
13,1000,696,8,8,102
13,1008,688,8,4,102
13,1016,688,8,8,102
13,1008,696,8,8,102
13,1016,696,8,4,102
13,1024,640,32,32,204
13,1056,640,32,32,204
13,1024,672,32,32,204
13,1056,672,32,32,204
13,1088,640,32,32,204
13,1120,640,16,16,153
13,1136,640,4,4,51
13,1144,640,8,8,102
13,1136,648,4,8,102
13,1144,648,8,8,102
13,1120,656,16,16,153
13,1136,656,4,8,102
13,1144,656,8,8,102
13,1136,664,8,8,102
13,1144,664,8,8,102
13,1088,672,32,32,204
13,1120,672,16,16,153
13,1136,672,16,16,153
13,1120,688,16,16,153
13,1136,688,8,8,102
13,1144,688,8,8,102
13,1136,696,8,8,102
13,1144,696,8,8,102
13,1152,640,32,32,204
13,1184,640,32,32,204
13,1152,672,32,16,204
13,1152,688,32,16,204
13,1184,672,32,32,204
13,1216,640,32,32,204
13,1248,640,32,32,204
13,1216,672,32,32,204
13,1248,672,32,32,204
13,0,704,64,32,255
13,64,704,32,16,204
13,96,704,16,16,153
13,112,704,16,16,153
13,128,704,64,32,255
13,192,704,8,16,153
13,200,704,8,16,153
13,208,704,16,16,153
13,224,704,16,16,153
13,240,704,8,8,102
13,248,704,8,8,102
13,240,712,8,8,102
13,248,712,8,8,102
13,256,704,16,16,153
13,272,704,16,16,153
13,288,704,32,16,204
13,320,704,16,16,153
13,336,704,16,16,153
13,352,704,16,16,153
13,368,704,16,8,153
13,368,712,16,8,153
13,384,704,16,16,153
13,400,704,16,16,153
13,416,704,16,16,153
13,432,704,16,16,153
13,448,704,16,16,153
13,464,704,16,16,153
13,480,704,8,16,153
13,488,704,8,16,153
13,496,704,16,8,153
13,496,712,16,8,153
13,512,704,32,16,204
13,544,704,8,4,102
13,552,704,8,8,102
13,544,712,4,8,102
13,552,712,8,8,102
13,560,704,8,8,102
13,568,704,8,8,102
13,560,712,8,8,102
13,568,712,8,8,102
13,576,704,8,16,153
13,584,704,8,16,153
13,592,704,8,8,102
13,600,704,8,8,102
13,592,712,8,8,102
13,600,712,8,8,102
13,608,704,16,16,153
13,624,704,16,16,153
13,640,704,16,8,153
13,640,712,16,8,153
13,656,704,8,8,102
13,664,704,8,8,102
13,656,712,8,8,102
13,664,712,8,8,102
13,672,704,8,8,102
13,680,704,4,8,102
13,672,712,8,4,102
13,680,712,8,8,102
13,688,704,16,16,153
13,704,704,16,16,153
13,720,704,8,8,102
13,728,704,8,8,102
13,720,712,8,8,102
13,728,712,8,8,102
13,736,704,16,16,153
13,752,704,8,16,153
13,760,704,8,16,153
13,768,704,16,16,153
13,784,704,16,16,153
13,800,704,16,16,153
13,816,704,16,16,153
13,832,704,16,16,153
13,848,704,8,16,153
13,856,704,8,16,153
13,864,704,16,16,153
13,880,704,8,8,102
13,888,704,8,8,102
13,880,712,8,8,102
13,888,712,8,8,102
13,896,704,8,16,153
13,904,704,8,16,153
13,912,704,16,16,153
13,928,704,16,16,153
13,944,704,16,16,153
13,960,704,32,16,204
13,992,704,16,16,153
13,1008,704,8,8,102
13,1016,704,8,8,102
13,1008,712,8,8,102
13,1016,712,4,8,102
13,1024,704,8,4,102
13,1032,704,8,8,102
13,1024,712,4,8,102
13,1032,712,8,4,102
13,1040,704,16,16,153
13,1056,704,32,16,204
13,1088,704,16,16,153
13,1104,704,16,16,153
13,1120,704,8,16,153
13,1128,704,8,16,153
13,1136,704,8,8,102
13,1144,704,8,8,102
13,1136,712,8,8,102
13,1144,712,8,8,102
13,1152,704,32,16,204
13,1184,704,32,16,204
13,1216,704,32,16,204
13,1248,704,32,16,204
13,0,0,64,64,255
13,64,0,64,64,255
13,128,0,64,64,255
13,192,0,64,64,255
13,256,0,64,64,255
13,320,0,64,64,255
13,384,0,64,64,255
13,448,0,32,64,255
13,480,0,32,64,255
13,512,0,32,32,204
13,544,0,32,32,204
13,512,32,32,32,204
13,544,32,32,16,204
13,544,48,32,16,204
13,576,0,32,32,204
13,608,0,32,32,204
13,576,32,32,16,204
13,576,48,32,16,204
13,608,32,16,16,153
13,624,32,16,16,153
13,608,48,16,16,153
13,624,48,16,16,153
13,640,0,32,32,204
13,672,0,32,32,204
13,640,32,16,16,153
13,656,32,16,16,153
13,640,48,16,16,153
13,656,48,16,8,153
13,656,56,16,8,153
13,672,32,32,32,204
13,704,0,32,64,255
13,736,0,32,64,255
13,768,0,64,64,255
13,832,0,64,64,255
13,896,0,64,64,255
13,960,0,64,64,255
13,1024,0,64,64,255
13,1088,0,32,32,204
13,1120,0,32,32,204
13,1088,32,32,32,204
13,1120,32,32,32,204
13,1152,0,64,64,255
13,1216,0,64,64,255
13,0,64,64,64,255
13,64,64,64,64,255
13,128,64,64,64,255
13,192,64,64,64,255
13,256,64,64,64,255
13,320,64,64,64,255
13,384,64,64,64,255
13,448,64,32,32,204
13,480,64,16,16,153
13,496,64,16,16,153
13,480,80,16,16,153
13,496,80,16,16,153
13,448,96,32,32,204
13,480,96,16,32,204
13,496,96,16,32,204
13,512,64,16,16,153
13,528,64,16,16,153
13,512,80,16,16,153
13,528,80,16,16,153
13,544,64,16,16,153
13,560,64,16,16,153
13,544,80,16,16,153
13,560,80,16,16,153
13,512,96,32,16,204
13,512,112,32,16,204
13,544,96,32,32,204
13,576,64,32,32,204
13,608,64,32,32,204
13,576,96,32,32,204
13,608,96,32,32,204
13,640,64,16,32,204
13,656,64,16,32,204
13,672,64,8,8,102
13,680,64,8,4,102
13,672,72,8,8,102
13,680,72,8,8,102
13,688,64,8,8,102
13,696,64,8,8,102
13,688,72,8,8,102
13,696,72,8,8,102
13,672,80,16,16,153
13,688,80,8,8,102
13,696,80,4,8,102
13,688,88,8,8,102
13,696,88,4,8,102
13,640,96,32,32,204
13,672,96,32,32,204
13,704,64,32,32,204
13,736,64,32,32,204
13,704,96,8,8,102
13,712,96,8,8,102
13,704,104,8,4,102
13,712,104,8,8,102
13,720,96,16,16,153
13,704,112,8,16,153
13,712,112,8,16,153
13,720,112,16,16,153
13,736,96,32,16,204
13,736,112,32,16,204
13,768,64,32,32,204
13,800,64,32,32,204
13,768,96,32,32,204
13,800,96,16,16,153
13,816,96,16,16,153
13,800,112,16,16,153
13,816,112,16,16,153
13,832,64,16,32,204
13,848,64,16,32,204
13,864,64,32,32,204
13,832,96,32,32,204
13,864,96,32,32,204
13,896,64,64,64,255
13,960,64,64,64,255
13,1024,64,64,64,255
13,1088,64,32,64,255
13,1120,64,32,64,255
13,1152,64,64,64,255
13,1216,64,64,64,255
13,0,128,64,64,255
13,64,128,64,64,255
13,128,128,64,64,255
13,192,128,64,64,255
13,256,128,64,64,255
13,320,128,64,64,255
13,384,128,64,64,255
13,448,128,32,32,204
13,480,128,16,16,153
13,496,128,16,16,153
13,480,144,8,16,153
13,488,144,8,16,153
13,496,144,16,16,153
13,448,160,32,32,204
13,480,160,16,16,153
13,496,160,16,16,153
13,480,176,16,16,153
13,496,176,16,16,153
13,512,128,32,32,204
13,544,128,32,32,204
13,512,160,32,32,204
13,544,160,32,32,204
13,576,128,32,32,204
13,608,128,32,32,204
13,576,160,32,32,204
13,608,160,32,32,204
13,640,128,32,32,204
13,672,128,32,32,204
13,640,160,32,32,204
13,672,160,32,32,204
13,704,128,8,16,153
13,712,128,8,16,153
13,720,128,16,16,153
13,704,144,8,8,102
13,712,144,4,8,102
13,704,152,8,8,102
13,712,152,4,8,102
13,720,144,16,16,153
13,736,128,32,32,204
13,704,160,8,16,153
13,712,160,8,16,153
13,720,160,16,16,153
13,704,176,16,16,153
13,720,176,16,16,153
13,736,160,32,32,204
13,768,128,32,32,204
13,800,128,32,32,204
13,768,160,32,32,204
13,800,160,32,32,204
13,832,128,32,32,204
13,864,128,32,32,204
13,832,160,32,32,204
13,864,160,32,32,204
13,896,128,32,32,204
13,928,128,32,32,204
13,896,160,32,32,204
13,928,160,32,16,204
13,928,176,32,16,204
13,960,128,64,64,255
13,1024,128,32,32,204
13,1056,128,32,32,204
13,1024,160,16,16,153
13,1040,160,16,16,153
13,1024,176,16,16,153
13,1040,176,16,16,153
13,1056,160,32,32,204
13,1088,128,32,32,204
13,1120,128,32,32,204
13,1088,160,32,32,204
13,1120,160,16,16,153
13,1136,160,16,16,153
13,1120,176,16,16,153
13,1136,176,16,16,153
13,1152,128,64,64,255
13,1216,128,64,64,255
13,0,192,64,64,255
13,64,192,64,64,255
13,128,192,64,64,255
13,192,192,64,64,255
13,256,192,64,64,255
13,320,192,64,64,255
13,384,192,64,64,255
13,448,192,32,32,204
13,480,192,8,8,102
13,488,192,8,8,102
13,480,200,8,8,102
13,488,200,8,8,102
13,496,192,16,16,153
13,480,208,8,16,153
13,488,208,8,16,153
13,496,208,16,16,153
13,448,224,16,16,153
13,464,224,16,16,153
13,448,240,16,16,153
13,464,240,8,8,102
13,472,240,8,8,102
13,464,248,8,8,102
13,472,248,8,8,102
13,480,224,8,16,153
13,488,224,8,16,153
13,496,224,16,16,153
13,480,240,16,16,153
13,496,240,16,16,153
13,512,192,32,16,204
13,512,208,32,16,204
13,544,192,8,16,153
13,552,192,8,16,153
13,560,192,16,16,153
13,544,208,8,8,102
13,552,208,8,8,102
13,544,216,8,8,102
13,552,216,8,8,102
13,560,208,16,8,153
13,560,216,16,8,153
13,512,224,32,32,204
13,544,224,32,32,204
13,576,192,8,16,153
13,584,192,8,16,153
13,592,192,16,16,153
13,576,208,16,16,153
13,592,208,16,16,153
13,608,192,16,16,153
13,624,192,8,16,153
13,632,192,8,16,153
13,608,208,16,16,153
13,624,208,16,16,153
13,576,224,16,32,204
13,592,224,16,32,204
13,608,224,16,32,204
13,624,224,16,32,204
13,640,192,16,16,153
13,656,192,16,16,153
13,640,208,16,16,153
13,656,208,16,16,153
13,672,192,16,16,153
13,688,192,16,16,153
13,672,208,16,16,153
13,688,208,16,16,153
13,640,224,32,32,204
13,672,224,16,32,204
13,688,224,16,32,204
13,704,192,16,32,204
13,720,192,16,32,204
13,736,192,32,32,204
13,704,224,8,8,102
13,712,224,4,8,102
13,704,232,8,8,102
13,712,232,4,8,102
13,720,224,16,16,153
13,704,240,8,8,102
13,712,240,4,8,102
13,704,248,8,8,102
13,712,248,4,8,102
13,720,240,16,16,153
13,736,224,32,32,204
13,768,192,64,64,255
13,832,192,32,32,204
13,864,192,32,16,204
13,864,208,32,16,204
13,832,224,32,32,204
13,864,224,32,32,204
13,896,192,16,32,204
13,912,192,16,32,204
13,928,192,32,16,204
13,928,208,32,16,204
13,896,224,32,32,204
13,928,224,32,32,204
13,960,192,16,16,153
13,976,192,16,16,153
13,960,208,16,16,153
13,976,208,16,16,153
13,992,192,32,32,204
13,960,224,16,32,204
13,976,224,16,32,204
13,992,224,32,16,204
13,992,240,32,16,204
13,1024,192,16,32,204
13,1040,192,16,32,204
13,1056,192,32,32,204
13,1024,224,16,32,204
13,1040,224,16,32,204
13,1056,224,32,32,204
13,1088,192,32,32,204
13,1120,192,16,32,204
13,1136,192,16,32,204
13,1088,224,32,16,204
13,1088,240,32,16,204
13,1120,224,16,16,153
13,1136,224,16,16,153
13,1120,240,16,16,153
13,1136,240,16,16,153
13,1152,192,64,32,255
13,1152,224,64,32,255
13,1216,192,64,64,255
13,0,256,64,64,255
13,64,256,64,64,255
13,128,256,64,64,255
13,192,256,64,64,255
13,256,256,64,64,255
13,320,256,64,64,255
13,384,256,32,64,255
13,416,256,32,64,255
13,448,256,32,32,204
13,480,256,16,32,204
13,496,256,16,32,204
13,448,288,16,16,153
13,464,288,16,16,153
13,448,304,16,16,153
13,464,304,16,8,153
13,464,312,16,8,153
13,480,288,32,32,204
13,512,256,16,32,204
13,528,256,16,32,204
13,544,256,32,32,204
13,512,288,32,16,204
13,512,304,32,16,204
13,544,288,32,32,204
13,576,256,32,32,204
13,608,256,32,16,204
13,608,272,32,16,204
13,576,288,16,16,153
13,592,288,8,8,102
13,600,288,8,8,102
13,592,296,8,4,102
13,600,296,8,4,102
13,576,304,16,16,153
13,592,304,16,16,153
13,608,288,8,8,102
13,616,288,8,8,102
13,608,296,8,4,102
13,616,296,8,4,102
13,624,288,16,8,153
13,624,296,16,8,153
13,608,304,8,4,102
13,616,304,8,8,102
13,608,312,8,8,102
13,616,312,8,8,102
13,624,304,16,16,153
13,640,256,32,32,204
13,672,256,16,16,153
13,688,256,16,16,153
13,672,272,16,16,153
13,688,272,16,16,153
13,640,288,32,32,204
13,672,288,16,16,153
13,688,288,8,16,153
13,696,288,8,16,153
13,672,304,16,16,153
13,688,304,16,16,153
13,704,256,16,16,153
13,720,256,16,16,153
13,704,272,16,16,153
13,720,272,16,16,153
13,736,256,16,32,204
13,752,256,16,32,204
13,704,288,32,32,204
13,736,288,16,32,204
13,752,288,16,32,204
13,768,256,16,16,153
13,784,256,16,16,153
13,768,272,8,8,102
13,776,272,8,8,102
13,768,280,8,8,102
13,776,280,8,8,102
13,784,272,16,16,153
13,800,256,32,32,204
13,768,288,16,32,204
13,784,288,16,32,204
13,800,288,16,32,204
13,816,288,16,32,204
13,832,256,32,32,204
13,864,256,32,32,204
13,832,288,32,32,204
13,864,288,32,32,204
13,896,256,32,32,204
13,928,256,16,32,204
13,944,256,16,32,204
13,896,288,32,32,204
13,928,288,32,32,204
13,960,256,32,32,204
13,992,256,32,32,204
13,960,288,16,32,204
13,976,288,16,32,204
13,992,288,32,32,204
13,1024,256,16,32,204
13,1040,256,16,32,204
13,1056,256,32,32,204
13,1024,288,32,16,204
13,1024,304,32,16,204
13,1056,288,32,32,204
13,1088,256,16,32,204
13,1104,256,16,32,204
13,1120,256,16,32,204
13,1136,256,16,32,204
13,1088,288,32,16,204
13,1088,304,32,16,204
13,1120,288,16,32,204
13,1136,288,16,32,204
13,1152,256,64,32,255
13,1152,288,64,32,255
13,1216,256,64,64,255
13,0,320,64,64,255
13,64,320,64,64,255
13,128,320,64,64,255
13,192,320,64,64,255
13,256,320,64,64,255
13,320,320,64,64,255
13,384,320,64,64,255
13,448,320,32,32,204
13,480,320,32,32,204
13,448,352,32,16,204
13,448,368,32,16,204
13,480,352,32,16,204
13,480,368,32,16,204
13,512,320,16,32,204
13,528,320,16,32,204
13,544,320,16,16,153
13,560,320,16,16,153
13,544,336,16,16,153
13,560,336,16,16,153
13,512,352,32,32,204
13,544,352,32,32,204
13,576,320,16,16,153
13,592,320,16,16,153
13,576,336,16,16,153
13,592,336,16,16,153
13,608,320,32,32,204
13,576,352,32,32,204
13,608,352,32,16,204
13,608,368,32,16,204
13,640,320,32,32,204
13,672,320,16,16,153
13,688,320,16,16,153
13,672,336,16,16,153
13,688,336,16,16,153
13,640,352,32,32,204
13,672,352,32,32,204
13,704,320,32,32,204
13,736,320,32,32,204
13,704,352,16,16,153
13,720,352,16,16,153
13,704,368,16,16,153
13,720,368,16,16,153
13,736,352,16,16,153
13,752,352,16,16,153
13,736,368,16,16,153
13,752,368,16,16,153
13,768,320,32,32,204
13,800,320,32,32,204
13,768,352,32,16,204
13,768,368,32,16,204
13,800,352,32,32,204
13,832,320,32,32,204
13,864,320,32,32,204
13,832,352,32,16,204
13,832,368,32,16,204
13,864,352,32,32,204
13,896,320,32,32,204
13,928,320,32,32,204
13,896,352,32,32,204
13,928,352,32,32,204
13,960,320,64,64,255
13,1024,320,32,32,204
13,1056,320,16,32,204
13,1072,320,16,32,204
13,1024,352,32,32,204
13,1056,352,32,32,204
13,1088,320,32,32,204
13,1120,320,32,32,204
13,1088,352,32,32,204
13,1120,352,16,32,204
13,1136,352,16,32,204
13,1152,320,64,64,255
13,1216,320,64,64,255
13,0,384,64,64,255
13,64,384,64,64,255
13,128,384,64,64,255
13,192,384,64,64,255
13,256,384,64,64,255
13,320,384,64,64,255
13,384,384,64,32,255
13,384,416,64,32,255
13,448,384,64,64,255
13,512,384,32,32,204
13,544,384,32,32,204
13,512,416,32,32,204
13,544,416,32,32,204
13,576,384,64,64,255
13,640,384,32,32,204
13,672,384,32,32,204
13,640,416,32,32,204
13,672,416,16,32,204
13,688,416,16,32,204
13,704,384,32,32,204
13,736,384,32,32,204
13,704,416,32,32,204
13,736,416,32,32,204
13,768,384,64,32,255
13,768,416,64,32,255
13,832,384,32,16,204
13,832,400,32,16,204
13,864,384,32,16,204
13,864,400,32,16,204
13,832,416,32,32,204
13,864,416,16,32,204
13,880,416,16,32,204
13,896,384,32,32,204
13,928,384,16,32,204
13,944,384,16,32,204
13,896,416,4,8,102
13,904,416,8,8,102
13,896,424,4,4,51
13,904,424,8,8,102
13,912,416,16,16,153
13,896,432,4,8,102
13,904,432,8,8,102
13,896,440,4,8,102
13,904,440,8,8,102
13,912,432,16,16,153
13,928,416,32,32,204
13,960,384,64,64,255
13,1024,384,64,64,255
13,1088,384,32,32,204
13,1120,384,16,16,153
13,1136,384,16,16,153
13,1120,400,16,16,153
13,1136,400,16,16,153
13,1088,416,32,32,204
13,1120,416,16,32,204
13,1136,416,16,32,204
13,1152,384,64,64,255
13,1216,384,64,64,255
13,0,448,64,64,255
13,64,448,64,64,255
13,128,448,64,64,255
13,192,448,64,64,255
13,256,448,64,64,255
13,320,448,32,32,204
13,352,448,32,32,204
13,320,480,32,32,204
13,352,480,32,32,204
13,384,448,32,32,204
13,416,448,32,32,204
13,384,480,16,16,153
13,400,480,16,16,153
13,384,496,16,16,153
13,400,496,16,16,153
13,416,480,16,32,204
13,432,480,16,32,204
13,448,448,32,16,204
13,448,464,32,16,204
13,480,448,32,32,204
13,448,480,32,32,204
13,480,480,32,32,204
13,512,448,16,32,204
13,528,448,16,32,204
13,544,448,32,32,204
13,512,480,32,16,204
13,512,496,32,16,204
13,544,480,32,32,204
13,576,448,32,32,204
13,608,448,32,32,204
13,576,480,16,32,204
13,592,480,16,32,204
13,608,480,32,32,204
13,640,448,32,32,204
13,672,448,16,16,153
13,688,448,16,16,153
13,672,464,16,16,153
13,688,464,16,16,153
13,640,480,32,32,204
13,672,480,32,32,204
13,704,448,32,32,204
13,736,448,32,32,204
13,704,480,32,32,204
13,736,480,8,16,153
13,744,480,8,16,153
13,752,480,16,16,153
13,736,496,16,16,153
13,752,496,8,16,153
13,760,496,8,16,153
13,768,448,32,32,204
13,800,448,32,32,204
13,768,480,8,16,153
13,776,480,8,16,153
13,784,480,16,16,153
13,768,496,16,16,153
13,784,496,16,16,153
13,800,480,32,32,204
13,832,448,16,16,153
13,848,448,16,16,153
13,832,464,16,16,153
13,848,464,16,16,153
13,864,448,32,32,204
13,832,480,32,32,204
13,864,480,32,32,204
13,896,448,8,16,153
13,904,448,8,16,153
13,912,448,16,16,153
13,896,464,16,16,153
13,912,464,8,8,102
13,920,464,8,8,102
13,912,472,8,8,102
13,920,472,8,8,102
13,928,448,32,32,204
13,896,480,32,32,204
13,928,480,8,8,102
13,936,480,8,8,102
13,928,488,8,8,102
13,936,488,8,8,102
13,944,480,16,16,153
13,928,496,8,8,102
13,936,496,8,8,102
13,928,504,8,8,102
13,936,504,8,8,102
13,944,496,16,16,153
13,960,448,32,32,204
13,992,448,32,32,204
13,960,480,32,32,204
13,992,480,32,32,204
13,1024,448,64,64,255
13,1088,448,32,32,204
13,1120,448,16,32,204
13,1136,448,16,32,204
13,1088,480,32,32,204
13,1120,480,32,32,204
13,1152,448,64,64,255
13,1216,448,64,64,255
13,0,512,64,64,255
13,64,512,64,64,255
13,128,512,64,64,255
13,192,512,64,64,255
13,256,512,64,64,255
13,320,512,32,32,204
13,352,512,32,32,204
13,320,544,32,32,204
13,352,544,16,32,204
13,368,544,16,32,204
13,384,512,32,32,204
13,416,512,32,32,204
13,384,544,32,32,204
13,416,544,16,32,204
13,432,544,16,32,204
13,448,512,32,32,204
13,480,512,32,32,204
13,448,544,32,32,204
13,480,544,32,32,204
13,512,512,16,16,153
13,528,512,16,16,153
13,512,528,16,16,153
13,528,528,16,16,153
13,544,512,32,32,204
13,512,544,32,32,204
13,544,544,32,32,204
13,576,512,16,16,153
13,592,512,16,16,153
13,576,528,16,16,153
13,592,528,16,16,153
13,608,512,32,32,204
13,576,544,16,16,153
13,592,544,16,16,153
13,576,560,16,16,153
13,592,560,16,16,153
13,608,544,32,32,204
13,640,512,16,16,153
13,656,512,16,16,153
13,640,528,16,16,153
13,656,528,16,16,153
13,672,512,32,32,204
13,640,544,16,16,153
13,656,544,16,16,153
13,640,560,16,16,153
13,656,560,8,16,153
13,664,560,8,16,153
13,672,544,32,32,204
